Stock ticker,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,7/29/2021,144.690002,146.550003,144.580002,145.639999,144.812653,56699500
AAPL,7/30/2021,144.380005,146.330002,144.110001,145.860001,145.031418,70440600
AAPL,8/2/2021,146.360001,146.949997,145.25,145.520004,144.693329,62880000
AAPL,8/3/2021,145.809998,148.039993,145.179993,147.360001,146.522888,64786600
AAPL,8/4/2021,147.270004,147.789993,146.279999,146.949997,146.115204,56368300
AAPL,8/5/2021,146.979996,147.839996,146.169998,147.059998,146.224579,46397700
AAPL,8/6/2021,146.350006,147.110001,145.630005,146.139999,145.527527,54126800
AAPL,8/9/2021,146.199997,146.699997,145.520004,146.089996,145.477722,48908700
AAPL,8/10/2021,146.440002,147.710007,145.300003,145.600006,144.989792,69023100
AAPL,8/11/2021,146.050003,146.720001,145.529999,145.860001,145.248703,48493500
AAPL,8/12/2021,146.190002,149.050003,145.839996,148.889999,148.266006,72282600
AAPL,8/13/2021,148.970001,149.440002,148.270004,149.100006,148.475128,59375000
AAPL,8/16/2021,148.539993,151.190002,146.470001,151.119995,150.486649,103296000
AAPL,8/17/2021,150.229996,151.679993,149.089996,150.190002,149.560562,92229700
AAPL,8/18/2021,149.800003,150.720001,146.149994,146.360001,145.746613,86326000
AAPL,8/19/2021,145.029999,148.0,144.5,146.699997,146.085175,86960300
AAPL,8/20/2021,147.440002,148.5,146.779999,148.190002,147.568924,60549600
AAPL,8/23/2021,148.309998,150.190002,147.889999,149.710007,149.082581,60131800
AAPL,8/24/2021,149.449997,150.860001,149.149994,149.619995,148.992935,48606400
AAPL,8/25/2021,149.809998,150.320007,147.800003,148.360001,147.73822,58991300
AAPL,8/26/2021,148.350006,149.119995,147.509995,147.539993,146.921646,48597200
AAPL,8/27/2021,147.479996,148.75,146.830002,148.600006,147.977219,55802400
AAPL,8/30/2021,149.0,153.490005,148.610001,153.119995,152.478256,90956700
AAPL,8/31/2021,152.660004,152.800003,151.289993,151.830002,151.19368,86453100
AAPL,9/1/2021,152.830002,154.979996,152.339996,152.509995,151.870819,80313700
AAPL,9/2/2021,153.869995,154.720001,152.399994,153.649994,153.006042,71115500
AAPL,9/3/2021,153.759995,154.630005,153.089996,154.300003,153.65332,57808700
AAPL,9/7/2021,154.970001,157.259995,154.389999,156.690002,156.033325,82278300
AAPL,9/8/2021,156.979996,157.039993,153.979996,155.110001,154.459915,74420200
AAPL,9/9/2021,155.490005,156.110001,153.949997,154.070007,153.424286,57305700
AAPL,9/10/2021,155.0,155.479996,148.699997,148.970001,148.345657,140893200
AAPL,9/13/2021,150.630005,151.419998,148.75,149.550003,148.923233,102404300
AAPL,9/14/2021,150.350006,151.070007,146.910004,148.119995,147.499222,109296300
AAPL,9/15/2021,148.559998,149.440002,146.369995,149.029999,148.405396,83281300
AAPL,9/16/2021,148.440002,148.970001,147.220001,148.789993,148.166397,68034100
AAPL,9/17/2021,148.820007,148.820007,145.759995,146.059998,145.447845,129868800
AAPL,9/20/2021,143.800003,144.839996,141.270004,142.940002,142.340927,123478900
AAPL,9/21/2021,143.929993,144.600006,142.779999,143.429993,142.828873,75834000
AAPL,9/22/2021,144.449997,146.429993,143.699997,145.850006,145.238739,76404300
AAPL,9/23/2021,146.649994,147.080002,145.639999,146.830002,146.21463,64838200
AAPL,9/24/2021,145.660004,147.470001,145.559998,146.919998,146.304245,53477900
AAPL,9/27/2021,145.470001,145.960007,143.820007,145.369995,144.760757,74150700
AAPL,9/28/2021,143.25,144.75,141.690002,141.910004,141.315262,108972300
AAPL,9/29/2021,142.470001,144.449997,142.029999,142.830002,142.2314,74602000
AAPL,9/30/2021,143.660004,144.380005,141.279999,141.5,140.906967,89056700
AAPL,10/1/2021,141.899994,142.919998,139.110001,142.649994,142.052139,94639600
AAPL,10/4/2021,141.759995,142.210007,138.270004,139.139999,138.556854,98322000
AAPL,10/5/2021,139.490005,142.240005,139.360001,141.110001,140.518616,80861100
AAPL,10/6/2021,139.470001,142.149994,138.369995,142.0,141.404877,83221100
AAPL,10/7/2021,143.059998,144.220001,142.720001,143.289993,142.689453,61732700
AAPL,10/8/2021,144.029999,144.179993,142.559998,142.899994,142.301086,58773200
AAPL,10/11/2021,142.270004,144.809998,141.809998,142.809998,142.211487,64452200
AAPL,10/12/2021,143.229996,143.25,141.039993,141.509995,140.916916,73035900
AAPL,10/13/2021,141.240005,141.399994,139.199997,140.910004,140.319443,78762700
AAPL,10/14/2021,142.110001,143.880005,141.509995,143.759995,143.157486,69907100
AAPL,10/15/2021,143.770004,144.899994,143.509995,144.839996,144.232986,67940300
AAPL,10/18/2021,143.449997,146.839996,143.160004,146.550003,145.935806,85589200
AAPL,10/19/2021,147.009995,149.169998,146.550003,148.759995,148.136536,76378900
AAPL,10/20/2021,148.699997,149.75,148.119995,149.259995,148.634445,58418800
AAPL,10/21/2021,148.809998,149.639999,147.869995,149.479996,148.853531,61421000
AAPL,10/22/2021,149.690002,150.179993,148.639999,148.690002,148.066849,58883400
AAPL,10/25/2021,148.679993,149.369995,147.619995,148.639999,148.017059,50720600
AAPL,10/26/2021,149.330002,150.839996,149.009995,149.320007,148.694199,60893400
AAPL,10/27/2021,149.360001,149.729996,148.490005,148.850006,148.226181,56094900
AAPL,10/28/2021,149.820007,153.169998,149.720001,152.570007,151.930573,100077900
AAPL,10/29/2021,147.220001,149.940002,146.410004,149.800003,149.17218,124953200
AAPL,11/1/2021,148.990005,149.699997,147.800003,148.960007,148.335709,74588300
AAPL,11/2/2021,148.660004,151.570007,148.649994,150.020004,149.391266,69122000
AAPL,11/3/2021,150.389999,151.970001,149.820007,151.490005,150.855103,54511500
AAPL,11/4/2021,151.580002,152.429993,150.639999,150.960007,150.327332,60394600
AAPL,11/5/2021,151.889999,152.199997,150.059998,151.279999,150.865845,65463900
AAPL,11/8/2021,151.410004,151.570007,150.160004,150.440002,150.028152,55020900
AAPL,11/9/2021,150.199997,151.429993,150.059998,150.809998,150.397125,56787900
AAPL,11/10/2021,150.020004,150.130005,147.850006,147.919998,147.515045,65187100
AAPL,11/11/2021,148.960007,149.429993,147.679993,147.869995,147.465179,41000000
AAPL,11/12/2021,148.429993,150.399994,147.479996,149.990005,149.579376,63804000
AAPL,11/15/2021,150.369995,151.880005,149.429993,150.0,149.58934,59222800
AAPL,11/16/2021,149.940002,151.490005,149.339996,151.0,150.586609,59256200
AAPL,11/17/2021,151.0,155.0,150.990005,153.490005,153.069794,88807000
AAPL,11/18/2021,153.710007,158.669998,153.050003,157.869995,157.43779,137827700
AAPL,11/19/2021,157.649994,161.020004,156.529999,160.550003,160.110474,117305600
AAPL,11/22/2021,161.679993,165.699997,161.0,161.020004,160.579178,117467900
AAPL,11/23/2021,161.119995,161.800003,159.059998,161.410004,160.968109,96041900
AAPL,11/24/2021,160.75,162.139999,159.639999,161.940002,161.496674,69463600
AAPL,11/26/2021,159.570007,160.449997,156.360001,156.809998,156.380707,76959800
AAPL,11/29/2021,159.369995,161.190002,158.789993,160.240005,159.801315,88748200
AAPL,11/30/2021,159.990005,165.520004,159.919998,165.300003,164.847473,174048100
AAPL,12/1/2021,167.479996,170.300003,164.529999,164.770004,164.318924,152052500
AAPL,12/2/2021,158.740005,164.199997,157.800003,163.759995,163.311676,136739200
AAPL,12/3/2021,164.020004,164.960007,159.720001,161.839996,161.396927,118023100
AAPL,12/6/2021,164.289993,167.880005,164.279999,165.320007,164.867416,107497000
AAPL,12/7/2021,169.080002,171.580002,168.339996,171.179993,170.711349,120405400
AAPL,12/8/2021,172.130005,175.960007,170.699997,175.080002,174.600693,116998900
AAPL,12/9/2021,174.910004,176.75,173.919998,174.559998,174.082108,108923700
AAPL,12/10/2021,175.210007,179.630005,174.690002,179.449997,178.958725,115402700
AAPL,12/13/2021,181.119995,182.130005,175.529999,175.740005,175.258881,153237000
AAPL,12/14/2021,175.25,177.740005,172.210007,174.330002,173.852753,139380400
AAPL,12/15/2021,175.110001,179.5,172.309998,179.300003,178.809143,131063300
AAPL,12/16/2021,179.279999,181.139999,170.75,172.259995,171.788406,150185800
AAPL,12/17/2021,169.929993,173.470001,169.690002,171.139999,170.671478,195432700
AAPL,12/20/2021,168.279999,170.580002,167.460007,169.75,169.285278,107499100
AAPL,12/21/2021,171.559998,173.199997,169.119995,172.990005,172.516403,91185900
AAPL,12/22/2021,173.039993,175.860001,172.149994,175.639999,175.159149,92135300
AAPL,12/23/2021,175.850006,176.850006,175.270004,176.279999,175.797409,68356600
AAPL,12/27/2021,177.089996,180.419998,177.070007,180.330002,179.836319,74919600
AAPL,12/28/2021,180.160004,181.330002,178.529999,179.289993,178.799149,79144300
AAPL,12/29/2021,179.330002,180.630005,178.139999,179.380005,178.888916,62348900
AAPL,12/30/2021,179.470001,180.570007,178.089996,178.199997,177.712143,59773000
AAPL,12/31/2021,178.089996,179.229996,177.259995,177.570007,177.083878,64062300
AAPL,1/3/2022,177.830002,182.880005,177.710007,182.009995,181.511703,104487900
AAPL,1/4/2022,182.630005,182.940002,179.119995,179.699997,179.208038,99310400
AAPL,1/5/2022,179.610001,180.169998,174.639999,174.919998,174.441116,94537600
AAPL,1/6/2022,172.699997,175.300003,171.639999,172.0,171.529129,96904000
AAPL,1/7/2022,172.889999,174.139999,171.029999,172.169998,171.698654,86709100
AAPL,1/10/2022,169.080002,172.5,168.169998,172.190002,171.718597,106765600
AAPL,1/11/2022,172.320007,175.179993,170.820007,175.080002,174.600693,76138300
AAPL,1/12/2022,176.119995,177.179993,174.820007,175.529999,175.049454,74805200
AAPL,1/13/2022,175.779999,176.619995,171.789993,172.190002,171.718597,84505800
AAPL,1/14/2022,171.339996,173.779999,171.089996,173.070007,172.596207,80440800
AAPL,1/18/2022,171.509995,172.539993,169.410004,169.800003,169.335144,90956700
AAPL,1/19/2022,170.0,171.080002,165.940002,166.229996,165.774918,94815000
AAPL,1/20/2022,166.979996,169.679993,164.179993,164.509995,164.059616,91420500
AAPL,1/21/2022,164.419998,166.330002,162.300003,162.410004,161.965378,122848900
AAPL,1/24/2022,160.020004,162.300003,154.699997,161.619995,161.177521,162294600
AAPL,1/25/2022,158.979996,162.759995,157.020004,159.779999,159.342575,115798400
AAPL,1/26/2022,163.5,164.389999,157.820007,159.690002,159.252823,108275300
AAPL,1/27/2022,162.449997,163.839996,158.279999,159.220001,158.784119,121954600
AAPL,1/28/2022,165.710007,170.350006,162.800003,170.330002,169.863693,179935700
AAPL,1/31/2022,170.160004,175.0,169.509995,174.779999,174.301514,115541600
AAPL,2/1/2022,174.009995,174.839996,172.309998,174.610001,174.131973,86213900
AAPL,2/2/2022,174.75,175.880005,173.330002,175.839996,175.358612,84914300
AAPL,2/3/2022,174.479996,176.240005,172.119995,172.899994,172.426651,89418100
AAPL,2/4/2022,171.679993,174.100006,170.679993,172.389999,172.137085,82465400
AAPL,2/7/2022,172.860001,173.949997,170.949997,171.660004,171.408157,77251200
AAPL,2/8/2022,171.729996,175.350006,171.429993,174.830002,174.573502,74829200
AAPL,2/9/2022,176.050003,176.649994,174.899994,176.279999,176.021378,71285000
AAPL,2/10/2022,174.139999,175.479996,171.550003,172.119995,171.867477,90865900
AAPL,2/11/2022,172.330002,173.080002,168.039993,168.639999,168.392593,98670700
AAPL,2/14/2022,167.369995,169.580002,166.559998,168.880005,168.632233,86185500
AAPL,2/15/2022,170.970001,172.949997,170.25,172.789993,172.536499,62527400
AAPL,2/16/2022,171.850006,173.339996,170.050003,172.550003,172.29686,61177400
AAPL,2/17/2022,171.029999,171.910004,168.470001,168.880005,168.632233,69589300
AAPL,2/18/2022,169.820007,170.539993,166.190002,167.300003,167.05455,82772700
AAPL,2/22/2022,164.979996,166.690002,162.149994,164.320007,164.078934,91162800
AAPL,2/23/2022,165.539993,166.149994,159.75,160.070007,159.835175,90009200
AAPL,2/24/2022,152.580002,162.850006,152.0,162.740005,162.501251,141147500
AAPL,2/25/2022,163.839996,165.119995,160.869995,164.850006,164.608154,91974200
AAPL,2/28/2022,163.059998,165.419998,162.429993,165.119995,164.877747,95056600
AAPL,3/1/2022,164.699997,166.600006,161.970001,163.199997,162.960571,83474400
AAPL,3/2/2022,164.389999,167.360001,162.949997,166.559998,166.315643,79724800
AAPL,3/3/2022,168.470001,168.910004,165.550003,166.229996,165.986115,76678400
AAPL,3/4/2022,164.490005,165.550003,162.100006,163.169998,162.930603,83737200
AAPL,3/7/2022,163.360001,165.020004,159.039993,159.300003,159.066299,96418800
AAPL,3/8/2022,158.820007,162.880005,155.800003,157.440002,157.209015,131148300
AAPL,3/9/2022,161.479996,163.410004,159.410004,162.949997,162.710938,91454900
AAPL,3/10/2022,160.199997,160.389999,155.979996,158.520004,158.287445,105342000
AAPL,3/11/2022,158.929993,159.279999,154.5,154.729996,154.502991,96970100
AAPL,3/14/2022,151.449997,154.119995,150.100006,150.619995,150.399017,108732100
AAPL,3/15/2022,150.899994,155.570007,150.380005,155.089996,154.862457,92964300
AAPL,3/16/2022,157.050003,160.0,154.460007,159.589996,159.355865,102300200
AAPL,3/17/2022,158.610001,161.0,157.630005,160.619995,160.384354,75615400
AAPL,3/18/2022,160.509995,164.479996,159.759995,163.979996,163.739426,123511700
AAPL,3/21/2022,163.509995,166.350006,163.009995,165.380005,165.137375,95811400
AAPL,3/22/2022,165.509995,169.419998,164.910004,168.820007,168.572327,81532000
AAPL,3/23/2022,167.990005,172.639999,167.649994,170.210007,169.960297,98062700
AAPL,3/24/2022,171.059998,174.139999,170.210007,174.070007,173.814621,90131400
AAPL,3/25/2022,173.880005,175.279999,172.75,174.720001,174.463669,80546200
AAPL,3/28/2022,172.169998,175.729996,172.0,175.600006,175.342377,90371900
AAPL,3/29/2022,176.690002,179.009995,176.339996,178.960007,178.697449,100589400
AAPL,3/30/2022,178.550003,179.610001,176.699997,177.770004,177.509201,92633200
AAPL,3/31/2022,177.839996,178.029999,174.399994,174.610001,174.353836,103049300
AAPL,4/1/2022,174.029999,174.880005,171.940002,174.309998,174.05426,78751300
AAPL,4/4/2022,174.570007,178.490005,174.440002,178.440002,178.178207,76468400
AAPL,4/5/2022,177.5,178.300003,174.419998,175.059998,174.803162,73401800
AAPL,4/6/2022,172.360001,173.630005,170.130005,171.830002,171.577911,89058800
AAPL,4/7/2022,171.160004,173.360001,169.850006,172.139999,171.887451,77594700
AAPL,4/8/2022,171.779999,171.779999,169.199997,170.089996,169.840454,76575500
AAPL,4/11/2022,168.710007,169.029999,165.5,165.75,165.506821,72246700
AAPL,4/12/2022,168.020004,169.869995,166.639999,167.660004,167.414032,79265200
AAPL,4/13/2022,167.389999,171.039993,166.770004,170.399994,170.149994,70618900
AAPL,4/14/2022,170.619995,171.270004,165.039993,165.289993,165.047501,75329400
AAPL,4/18/2022,163.919998,166.600006,163.570007,165.070007,164.827835,69023900
AAPL,4/19/2022,165.020004,167.820007,163.910004,167.399994,167.154404,67723800
AAPL,4/20/2022,168.759995,168.880005,166.100006,167.229996,166.98465,67929800
AAPL,4/21/2022,168.910004,171.529999,165.910004,166.419998,166.175842,87227800
AAPL,4/22/2022,166.460007,167.869995,161.5,161.789993,161.552628,84882400
AAPL,4/25/2022,161.119995,163.169998,158.460007,162.880005,162.641037,96046400
AAPL,4/26/2022,162.25,162.339996,156.720001,156.800003,156.569962,95623200
AAPL,4/27/2022,155.910004,159.789993,155.380005,156.570007,156.340302,88063200
AAPL,4/28/2022,159.25,164.520004,158.929993,163.639999,163.399918,130216800
AAPL,4/29/2022,161.839996,166.199997,157.25,157.649994,157.418701,131747600
AAPL,5/2/2022,156.710007,158.229996,153.270004,157.960007,157.728256,123055300
AAPL,5/3/2022,158.149994,160.710007,156.320007,159.479996,159.246017,88966500
AAPL,5/4/2022,159.669998,166.479996,159.259995,166.020004,165.776428,108256500
AAPL,5/5/2022,163.850006,164.080002,154.949997,156.770004,156.540009,130525300
AAPL,5/6/2022,156.009995,159.440002,154.179993,157.279999,157.279999,116124600
AAPL,5/9/2022,154.929993,155.830002,151.490005,152.059998,152.059998,131577900
AAPL,5/10/2022,155.520004,156.740005,152.929993,154.509995,154.509995,115366700
AAPL,5/11/2022,153.5,155.449997,145.809998,146.5,146.5,142689800
AAPL,5/12/2022,142.770004,146.199997,138.800003,142.559998,142.559998,182602000
AAPL,5/13/2022,144.589996,148.100006,143.110001,147.110001,147.110001,113990900
AAPL,5/16/2022,145.550003,147.520004,144.179993,145.539993,145.539993,86643800
AAPL,5/17/2022,148.860001,149.770004,146.679993,149.240005,149.240005,78336300
AAPL,5/18/2022,146.850006,147.360001,139.899994,140.820007,140.820007,109742900
AAPL,5/19/2022,139.880005,141.660004,136.600006,137.350006,137.350006,136095600
AAPL,5/20/2022,139.089996,140.699997,132.610001,137.589996,137.589996,137426100
AAPL,5/23/2022,137.789993,143.259995,137.649994,143.110001,143.110001,117726300
AAPL,5/24/2022,140.809998,141.970001,137.330002,140.360001,140.360001,104132700
AAPL,5/25/2022,138.429993,141.789993,138.339996,140.520004,140.520004,92482700
AAPL,5/26/2022,137.389999,144.339996,137.139999,143.779999,143.779999,90601500
AAPL,5/27/2022,145.389999,149.679993,145.259995,149.639999,149.639999,90978500
AAPL,5/31/2022,149.070007,150.660004,146.839996,148.839996,148.839996,103718400
AAPL,6/1/2022,149.899994,151.740005,147.679993,148.710007,148.710007,74286600
AAPL,6/2/2022,147.830002,151.270004,146.860001,151.210007,151.210007,72348100
AAPL,6/3/2022,146.899994,147.970001,144.460007,145.380005,145.380005,88471400
AAPL,6/6/2022,147.029999,148.570007,144.899994,146.139999,146.139999,71598400
AAPL,6/7/2022,144.350006,149.0,144.100006,148.710007,148.710007,67808200
AAPL,6/8/2022,148.580002,149.869995,147.460007,147.960007,147.960007,53950200
AAPL,6/9/2022,147.080002,147.949997,142.529999,142.639999,142.639999,69473000
AAPL,6/10/2022,140.279999,140.759995,137.059998,137.130005,137.130005,91437900
AAPL,6/13/2022,132.869995,135.199997,131.440002,131.880005,131.880005,122207100
AAPL,6/14/2022,133.130005,133.889999,131.479996,132.759995,132.759995,84784300
AAPL,6/15/2022,134.289993,137.339996,132.160004,135.429993,135.429993,91533000
AAPL,6/16/2022,132.080002,132.389999,129.070007,130.059998,130.059998,107961508
ADBE,6/17/2021,539.98999,552.719971,538.75,551.359985,551.359985,3566400
ADBE,6/18/2021,569.960022,570.0,556.390015,565.590027,565.590027,6762000
ADBE,6/21/2021,565.98999,570.190002,560.349976,567.349976,567.349976,2625900
ADBE,6/22/2021,568.51001,576.309998,567.0,575.73999,575.73999,2370400
ADBE,6/23/2021,577.98999,579.799988,570.710022,574.22998,574.22998,1616700
ADBE,6/24/2021,575.900024,580.969971,574.960022,578.26001,578.26001,1835000
ADBE,6/25/2021,578.640015,582.0,577.059998,579.659973,579.659973,2133500
ADBE,6/28/2021,582.710022,589.409973,581.0,588.799988,588.799988,1714000
ADBE,6/29/2021,586.780029,591.340027,583.900024,590.75,590.75,1204800
ADBE,6/30/2021,590.75,592.23999,585.0,585.640015,585.640015,1704200
ADBE,7/1/2021,583.330017,587.780029,581.349976,584.72998,584.72998,1646100
ADBE,7/2/2021,588.669983,594.080017,587.960022,593.070007,593.070007,1744600
ADBE,7/6/2021,595.869995,600.659973,592.47998,596.900024,596.900024,1657400
ADBE,7/7/2021,600.0,607.669983,597.400024,605.77002,605.77002,2022500
ADBE,7/8/2021,595.640015,607.299988,593.330017,605.950012,605.950012,1846600
ADBE,7/9/2021,601.429993,605.950012,597.440002,604.5,604.5,2145200
ADBE,7/12/2021,606.0,607.419983,596.47998,600.200012,600.200012,1696200
ADBE,7/13/2021,600.559998,609.330017,598.419983,605.01001,605.01001,1435600
ADBE,7/14/2021,608.140015,611.299988,604.01001,608.830017,608.830017,1376900
ADBE,7/15/2021,608.400024,609.950012,602.650024,606.169983,606.169983,1618100
ADBE,7/16/2021,608.710022,611.619995,603.659973,606.099976,606.099976,1249700
ADBE,7/19/2021,602.75,610.690002,598.140015,602.049988,602.049988,2046600
ADBE,7/20/2021,605.390015,612.75,598.47998,608.719971,608.719971,1675700
ADBE,7/21/2021,605.719971,612.580017,603.320007,612.26001,612.26001,1381000
ADBE,7/22/2021,614.580017,623.950012,614.580017,623.679993,623.679993,1477900
ADBE,7/23/2021,625.76001,631.640015,622.0,625.869995,625.869995,2030400
ADBE,7/26/2021,624.179993,625.869995,619.72998,620.799988,620.799988,1389800
ADBE,7/27/2021,621.0,623.919983,610.640015,618.280029,618.280029,1540300
ADBE,7/28/2021,620.98999,626.0,617.570007,620.919983,620.919983,1468100
ADBE,7/29/2021,617.039978,625.669983,617.039978,621.700012,621.700012,1068900
ADBE,7/30/2021,619.030029,622.799988,617.289978,621.630005,621.630005,1403400
ADBE,8/2/2021,625.869995,627.599976,612.929993,618.75,618.75,1466800
ADBE,8/3/2021,620.22998,624.700012,614.0,621.280029,621.280029,1067300
ADBE,8/4/2021,622.469971,627.080017,617.619995,625.679993,625.679993,1306800
ADBE,8/5/2021,626.98999,632.469971,623.0,632.080017,632.080017,1158200
ADBE,8/6/2021,629.27002,631.840027,625.169983,631.380005,631.380005,1127700
ADBE,8/9/2021,634.97998,634.97998,626.919983,629.219971,629.219971,1118900
ADBE,8/10/2021,630.47998,633.299988,620.599976,621.73999,621.73999,1540100
ADBE,8/11/2021,623.76001,627.419983,621.650024,626.030029,626.030029,1328300
ADBE,8/12/2021,626.0,636.640015,624.039978,634.349976,634.349976,1163100
ADBE,8/13/2021,634.48999,638.429993,632.349976,637.309998,637.309998,932800
ADBE,8/16/2021,637.030029,638.02002,628.190002,636.940002,636.940002,1105500
ADBE,8/17/2021,636.549988,637.0,630.219971,635.01001,635.01001,1346300
ADBE,8/18/2021,632.799988,637.140015,626.049988,626.77002,626.77002,1386500
ADBE,8/19/2021,624.880005,642.549988,623.630005,637.659973,637.659973,1693700
ADBE,8/20/2021,639.840027,652.0,634.530029,647.340027,647.340027,1434000
ADBE,8/23/2021,645.869995,658.5,645.52002,656.859985,656.859985,1652400
ADBE,8/24/2021,659.140015,660.0,653.400024,657.23999,657.23999,866400
ADBE,8/25/2021,658.609985,661.059998,651.640015,656.799988,656.799988,1047900
ADBE,8/26/2021,653.590027,657.909973,649.349976,652.390015,652.390015,1619200
ADBE,8/27/2021,652.52002,662.609985,651.859985,658.52002,658.52002,1142300
ADBE,8/30/2021,659.780029,667.669983,659.780029,665.98999,665.98999,1341500
ADBE,8/31/2021,667.900024,667.900024,660.460022,663.700012,663.700012,1877800
ADBE,9/1/2021,664.51001,668.960022,662.0,665.890015,665.890015,1261200
ADBE,9/2/2021,669.820007,669.849976,661.669983,664.640015,664.640015,1402400
ADBE,9/3/2021,664.429993,673.880005,664.299988,666.590027,666.590027,1640300
ADBE,9/7/2021,667.349976,668.869995,656.549988,661.390015,661.390015,1382300
ADBE,9/8/2021,660.150024,664.080017,657.099976,663.219971,663.219971,1367700
ADBE,9/9/2021,664.840027,667.460022,659.929993,661.679993,661.679993,1110200
ADBE,9/10/2021,666.179993,668.869995,658.200012,658.940002,658.940002,1204200
ADBE,9/13/2021,663.039978,663.599976,640.23999,645.150024,645.150024,2242500
ADBE,9/14/2021,646.0,649.580017,642.460022,645.01001,645.01001,2150200
ADBE,9/15/2021,652.320007,663.309998,650.97998,661.080017,661.080017,2009300
ADBE,9/16/2021,657.530029,666.469971,654.710022,665.109985,665.109985,2046100
ADBE,9/17/2021,663.210022,665.0,652.039978,654.47998,654.47998,3553200
ADBE,9/20/2021,646.039978,653.929993,633.049988,641.289978,641.289978,2637400
ADBE,9/21/2021,646.880005,650.950012,640.299988,645.890015,645.890015,2449300
ADBE,9/22/2021,624.789978,628.940002,615.059998,626.080017,626.080017,5689600
ADBE,9/23/2021,632.289978,633.820007,627.02002,630.840027,630.840027,2985500
ADBE,9/24/2021,628.0,629.030029,618.219971,622.710022,622.710022,2809000
ADBE,9/27/2021,615.799988,616.659973,602.72998,603.650024,603.650024,4152200
ADBE,9/28/2021,596.309998,596.309998,578.330017,578.77002,578.77002,5108900
ADBE,9/29/2021,585.450012,586.549988,576.070007,577.700012,577.700012,2726800
ADBE,9/30/2021,580.640015,586.190002,573.23999,575.719971,575.719971,2743600
ADBE,10/1/2021,577.52002,581.469971,568.609985,577.469971,577.469971,2915300
ADBE,10/4/2021,574.590027,576.799988,552.140015,558.48999,558.48999,3977000
ADBE,10/5/2021,563.909973,570.289978,559.210022,566.700012,566.700012,2337800
ADBE,10/6/2021,561.23999,572.159973,560.210022,570.309998,570.309998,2043200
ADBE,10/7/2021,578.460022,586.150024,576.190002,578.960022,578.960022,2648500
ADBE,10/8/2021,581.299988,583.609985,575.52002,576.859985,576.859985,2050700
ADBE,10/11/2021,574.5,582.280029,571.5,573.070007,573.070007,1410600
ADBE,10/12/2021,579.159973,584.219971,574.419983,580.690002,580.690002,1740200
ADBE,10/13/2021,585.26001,593.539978,582.659973,591.119995,591.119995,2142300
ADBE,10/14/2021,600.0,609.440002,596.969971,607.51001,607.51001,2500900
ADBE,10/15/2021,611.690002,612.25,607.549988,610.090027,610.090027,1960100
ADBE,10/18/2021,610.650024,623.469971,607.570007,622.830017,622.830017,1905100
ADBE,10/19/2021,625.26001,639.390015,625.26001,636.070007,636.070007,2470000
ADBE,10/20/2021,639.280029,641.289978,630.169983,632.369995,632.369995,1497200
ADBE,10/21/2021,632.0,639.169983,629.0,638.659973,638.659973,1586600
